gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc01g011000.3	Solyc01g011000.3.1	Solyc01g011000.3.1	543669	EntrezGene	DEPENDENT	-	-	-
Solyc01g011030.3	Solyc01g011030.3.1	Solyc01g011030.3.1.1	101244403	EntrezGene	DEPENDENT	-	-	-
Solyc01g011040.3	Solyc01g011040.3.1	Solyc01g011040.3.1	101244105	EntrezGene	DEPENDENT	-	-	-
Solyc01g011050.3	Solyc01g011050.3.1	Solyc01g011050.3.1.1	543905	EntrezGene	DEPENDENT	-	-	-
Solyc01g011340.3	Solyc01g011340.3.1	Solyc01g011340.3.1	544262	EntrezGene	DEPENDENT	-	-	-
Solyc01g011510.3	Solyc01g011510.3.1	Solyc01g011510.3.1	101267634	EntrezGene	DEPENDENT	-	-	-
Solyc01g014480.3	Solyc01g014480.3.1	Solyc01g014480.3.1	101264242	EntrezGene	DEPENDENT	-	-	-
Solyc01g014840.3	Solyc01g014840.3.1	Solyc01g014840.3.1	101254517	EntrezGene	DEPENDENT	-	-	-
Solyc01g015080.3	Solyc01g015080.3.1	Solyc01g015080.3.1	101260463	EntrezGene	DEPENDENT	-	-	-
Solyc01g016410.3	Solyc01g016410.3.1	Solyc01g016410.3.1.1	101258294	EntrezGene	DEPENDENT	-	-	-
Solyc01g018020.2	Solyc01g018020.2.1	Solyc01g018020.2.1	101251315	EntrezGene	DEPENDENT	-	-	-
Solyc01g020170.1	Solyc01g020170.1.1	Solyc01g020170.1.1	109119562	EntrezGene	DEPENDENT	-	-	-
Solyc01g020320.3	Solyc01g020320.3.1	Solyc01g020320.3.1	101253610	EntrezGene	DEPENDENT	-	-	-
Solyc01g020340.2	Solyc01g020340.2.1	Solyc01g020340.2.1	101245194	EntrezGene	DEPENDENT	-	-	-
Solyc01g020440.3	Solyc01g020440.3.1	Solyc01g020440.3.1	101253010	EntrezGene	DEPENDENT	-	-	-
Solyc01g021640.3	Solyc01g021640.3.1	Solyc01g021640.3.1	101252105	EntrezGene	DEPENDENT	-	-	-
Solyc01g021730.2	Solyc01g021730.2.1	Solyc01g021730.2.1.1	101264245	EntrezGene	DEPENDENT	-	-	-
Solyc01g021740.1	Solyc01g021740.1.1	Solyc01g021740.1.1.1	101263931	EntrezGene	DEPENDENT	-	-	-
Solyc01g022740.3	Solyc01g022740.3.1	Solyc01g022740.3.1	101251313	EntrezGene	DEPENDENT	-	-	-
Solyc01g022750.3	Solyc01g022750.3.1	Solyc01g022750.3.1	101251020	EntrezGene	DEPENDENT	-	-	-
Solyc01g034020.3	Solyc01g034020.3.1	Solyc01g034020.3.1	101257003	EntrezGene	DEPENDENT	-	-	-
Solyc01g034080.1	Solyc01g034080.1.1	Solyc01g034080.1.1.1	101258402	EntrezGene	DEPENDENT	-	-	-
Solyc01g028900.3	Solyc01g028900.3.1	Solyc01g028900.3.1	101254327	EntrezGene	DEPENDENT	-	-	-
Solyc01g028870.3	Solyc01g028870.3.1	Solyc01g028870.3.1	101254024	EntrezGene	DEPENDENT	-	-	-
Solyc01g028860.3	Solyc01g028860.3.1	Solyc01g028860.3.1	101253713	EntrezGene	DEPENDENT	-	-	-
Solyc01g028830.3	Solyc01g028830.3.1	Solyc01g028830.3.1	101253412	EntrezGene	DEPENDENT	-	-	-
Solyc01g028810.3	Solyc01g028810.3.1	Solyc01g028810.3.1	101253117	EntrezGene	DEPENDENT	-	-	-
Solyc01g044270.3	Solyc01g044270.3.1	Solyc01g044270.3.1.1	101261851	EntrezGene	DEPENDENT	-	-	-
Solyc01g044360.3	Solyc01g044360.3.1	Solyc01g044360.3.1	101262450	EntrezGene	DEPENDENT	-	-	-
Solyc01g044520.2	Solyc01g044520.2.1	Solyc01g044520.2.1	104646550	EntrezGene	DEPENDENT	-	-	-
Solyc01g049820.2	Solyc01g049820.2.1	Solyc01g049820.2.1	101253618	EntrezGene	DEPENDENT	-	-	-
Solyc01g055160.1	Solyc01g055160.1.1	Solyc01g055160.1.1.1	101264856	EntrezGene	DEPENDENT	-	-	-
Solyc01g055200.1	Solyc01g055200.1.1	Solyc01g055200.1.1	101264551	EntrezGene	DEPENDENT	-	-	-
Solyc01g056310.3	Solyc01g056310.3.1	Solyc01g056310.3.1.1	101263934	EntrezGene	DEPENDENT	-	-	-
Solyc01g056340.3	Solyc01g056340.3.1	Solyc01g056340.3.1	778329	EntrezGene	DEPENDENT	-	-	-
Solyc01g056520.3	Solyc01g056520.3.1	Solyc01g056520.3.1	101262148	EntrezGene	DEPENDENT	-	-	-
Solyc01g056570.3	Solyc01g056570.3.1	Solyc01g056570.3.1	101261550	EntrezGene	DEPENDENT	-	-	-
Solyc01g056720.3	Solyc01g056720.3.1	Solyc01g056720.3.1	101260078	EntrezGene	DEPENDENT	-	-	-
Solyc01g056780.3	Solyc01g056780.3.1	Solyc01g056780.3.1	101259190	EntrezGene	DEPENDENT	-	-	-
Solyc01g057000.3	Solyc01g057000.3.1	Solyc01g057000.3.1	101256409	EntrezGene	DEPENDENT	-	-	-
Solyc01g057010.1	Solyc01g057010.1.1	Solyc01g057010.1.1.1	101256117	EntrezGene	DEPENDENT	-	-	-
Solyc01g057080.1	Solyc01g057080.1.1	Solyc01g057080.1.1.1	101257505	EntrezGene	DEPENDENT	-	-	-
Solyc01g057090.3	Solyc01g057090.3.1	Solyc01g057090.3.1	101255527	EntrezGene	DEPENDENT	-	-	-
Solyc01g057190.1	Solyc01g057190.1.1	Solyc01g057190.1.1.1	101254629	EntrezGene	DEPENDENT	-	-	-
Solyc01g057210.3	Solyc01g057210.3.1	Solyc01g057210.3.1	101253414	EntrezGene	DEPENDENT	-	-	-
Solyc01g057220.3	Solyc01g057220.3.1	Solyc01g057220.3.1	101253120	EntrezGene	DEPENDENT	-	-	-
Solyc01g057300.2	Solyc01g057300.2.1	Solyc01g057300.2.1	101250045	EntrezGene	DEPENDENT	-	-	-
Solyc01g057460.3	Solyc01g057460.3.1	Solyc01g057460.3.1	101250919	EntrezGene	DEPENDENT	-	-	-
Solyc01g057570.3	Solyc01g057570.3.1	Solyc01g057570.3.1	101249956	EntrezGene	DEPENDENT	-	-	-
Solyc01g057780.3	Solyc01g057780.3.1	Solyc01g057780.3.1	101264457	EntrezGene	DEPENDENT	-	-	-
Solyc01g057830.3	Solyc01g057830.3.1	Solyc01g057830.3.1	101247851	EntrezGene	DEPENDENT	-	-	-
Solyc01g057900.3	Solyc01g057900.3.1	Solyc01g057900.3.1	101246856	EntrezGene	DEPENDENT	-	-	-
Solyc01g057910.3	Solyc01g057910.3.1	Solyc01g057910.3.1	101246560	EntrezGene	DEPENDENT	-	-	-
Solyc01g058140.3	Solyc01g058140.3.1	Solyc01g058140.3.1	778260	EntrezGene	DEPENDENT	-	-	-
Solyc01g058160.3	Solyc01g058160.3.1	Solyc01g058160.3.1	101259666	EntrezGene	DEPENDENT	-	-	-
Solyc01g058250.2	Solyc01g058250.2.1	Solyc01g058250.2.1	101257892	EntrezGene	DEPENDENT	-	-	-
Solyc01g058270.3	Solyc01g058270.3.1	Solyc01g058270.3.1	101268423	EntrezGene	DEPENDENT	-	-	-
Solyc01g058390.3	Solyc01g058390.3.1	Solyc01g058390.3.1	101267552	EntrezGene	DEPENDENT	-	-	-
Solyc01g058450.3	Solyc01g058450.3.1	Solyc01g058450.3.1	101267262	EntrezGene	DEPENDENT	-	-	-
Solyc01g058540.3	Solyc01g058540.3.1	Solyc01g058540.3.1	101253121	EntrezGene	DEPENDENT	-	-	-
Solyc01g058670.3	Solyc01g058670.3.1	Solyc01g058670.3.1.1	101265062	EntrezGene	DEPENDENT	-	-	-
Solyc01g059830.3	Solyc01g059830.3.1	Solyc01g059830.3.1	101263745	EntrezGene	DEPENDENT	-	-	-
Solyc01g059860.3	Solyc01g059860.3.1	Solyc01g059860.3.1	101263452	EntrezGene	DEPENDENT	-	-	-
Solyc01g059870.3	Solyc01g059870.3.1	Solyc01g059870.3.1	101262847	EntrezGene	DEPENDENT	-	-	-
Solyc01g059880.3	Solyc01g059880.3.1	Solyc01g059880.3.1	101263147	EntrezGene	DEPENDENT	-	-	-
Solyc01g059900.3	Solyc01g059900.3.1	Solyc01g059900.3.1.1	101262245	EntrezGene	DEPENDENT	-	-	-
Solyc01g059930.3	Solyc01g059930.3.1	Solyc01g059930.3.1	101261951	EntrezGene	DEPENDENT	-	-	-
Solyc01g059965.1	Solyc01g059965.1.1	Solyc01g059965.1.1	101261650	EntrezGene	DEPENDENT	-	-	-
Solyc01g059965.1	Solyc01g059965.1.1	Solyc01g059965.1.1	543987	EntrezGene	DEPENDENT	-	-	-
Solyc01g060030.3	Solyc01g060030.3.1	Solyc01g060030.3.1.1	101261150	EntrezGene	DEPENDENT	-	-	-
Solyc01g060070.3	Solyc01g060070.3.1	Solyc01g060070.3.1	101260856	EntrezGene	DEPENDENT	-	-	-
Solyc01g060130.3	Solyc01g060130.3.1	Solyc01g060130.3.1	543958	EntrezGene	DEPENDENT	-	-	-
Solyc01g060270.1	Solyc01g060270.1.1	Solyc01g060270.1.1	101267553	EntrezGene	DEPENDENT	-	-	-
Solyc01g060280.3	Solyc01g060280.3.1	Solyc01g060280.3.1	101258096	EntrezGene	DEPENDENT	-	-	-
Solyc01g060450.3	Solyc01g060450.3.1	Solyc01g060450.3.1	101257800	EntrezGene	DEPENDENT	-	-	-
Solyc01g060470.3	Solyc01g060470.3.1	Solyc01g060470.3.1	101257502	EntrezGene	DEPENDENT	-	-	-
Solyc01g065500.3	Solyc01g065500.3.1	Solyc01g065500.3.1.1	101268027	EntrezGene	DEPENDENT	-	-	-
Solyc01g065510.2	Solyc01g065510.2.1	Solyc01g065510.2.1.1	104647672	EntrezGene	DEPENDENT	-	-	-
Solyc01g065540.3	Solyc01g065540.3.1	Solyc01g065540.3.1	101267446	EntrezGene	DEPENDENT	-	-	-
Solyc01g065530.3	Solyc01g065530.3.1	Solyc01g065530.3.1	101267739	EntrezGene	DEPENDENT	-	-	-
Solyc01g065550.3	Solyc01g065550.3.1	Solyc01g065550.3.1	101267159	EntrezGene	DEPENDENT	-	-	-
Solyc01g065570.2	Solyc01g065570.2.1	Solyc01g065570.2.1	101268796	EntrezGene	DEPENDENT	-	-	-
Solyc01g065690.3	Solyc01g065690.3.1	Solyc01g065690.3.1	101266262	EntrezGene	DEPENDENT	-	-	-
Solyc01g065700.3	Solyc01g065700.3.1	Solyc01g065700.3.1	101265959	EntrezGene	DEPENDENT	-	-	-
Solyc01g065710.3	Solyc01g065710.3.1	Solyc01g065710.3.1	101265674	EntrezGene	DEPENDENT	-	-	-
Solyc01g066050.3	Solyc01g066050.3.1	Solyc01g066050.3.1	101263750	EntrezGene	DEPENDENT	-	-	-
Solyc01g066060.3	Solyc01g066060.3.1	Solyc01g066060.3.1	101263457	EntrezGene	DEPENDENT	-	-	-
Solyc01g066070.3	Solyc01g066070.3.1	Solyc01g066070.3.1	101263150	EntrezGene	DEPENDENT	-	-	-
Solyc01g066360.3	Solyc01g066360.3.1	Solyc01g066360.3.1	101261266	EntrezGene	DEPENDENT	-	-	-
Solyc01g066430.3	Solyc01g066430.3.1	Solyc01g066430.3.1.1	101260171	EntrezGene	DEPENDENT	-	-	-
Solyc01g066440.3	Solyc01g066440.3.1	Solyc01g066440.3.1	101259876	EntrezGene	DEPENDENT	-	-	-
Solyc01g066450.3	Solyc01g066450.3.1	Solyc01g066450.3.1	101259572	EntrezGene	DEPENDENT	-	-	-
Solyc01g066480.3	Solyc01g066480.3.1	Solyc01g066480.3.1	101258990	EntrezGene	DEPENDENT	-	-	-
Solyc01g066500.1	Solyc01g066500.1.1	Solyc01g066500.1.1.1	101259878	EntrezGene	DEPENDENT	-	-	-
Solyc01g066520.3	Solyc01g066520.3.1	Solyc01g066520.3.1	101258692	EntrezGene	DEPENDENT	-	-	-
Solyc01g066560.3	Solyc01g066560.3.1	Solyc01g066560.3.1	101258407	EntrezGene	DEPENDENT	-	-	-
Solyc01g066570.3	Solyc01g066570.3.1	Solyc01g066570.3.1	101258100	EntrezGene	DEPENDENT	-	-	-
Solyc01g066590.3	Solyc01g066590.3.1	Solyc01g066590.3.1	101257805	EntrezGene	DEPENDENT	-	-	-
Solyc01g066640.2	Solyc01g066640.2.1	Solyc01g066640.2.1.1	101257508	EntrezGene	DEPENDENT	-	-	-
Solyc01g066680.3	Solyc01g066680.3.1	Solyc01g066680.3.1	101257210	EntrezGene	DEPENDENT	-	-	-
Solyc01g066720.3	Solyc01g066720.3.1	Solyc01g066720.3.1	101256324	EntrezGene	DEPENDENT	-	-	-
Solyc01g066810.3	Solyc01g066810.3.1	Solyc01g066810.3.1	101255132	EntrezGene	DEPENDENT	-	-	-
Solyc01g066830.3	Solyc01g066830.3.1	Solyc01g066830.3.1	101254525	EntrezGene	DEPENDENT	-	-	-
Solyc01g066840.3	Solyc01g066840.3.1	Solyc01g066840.3.1	101254027	EntrezGene	DEPENDENT	-	-	-
Solyc01g066860.3	Solyc01g066860.3.1	Solyc01g066860.3.1.1	104647762	EntrezGene	DEPENDENT	-	-	-
Solyc01g066880.3	Solyc01g066880.3.1	Solyc01g066880.3.1	101253123	EntrezGene	DEPENDENT	-	-	-
Solyc01g066910.3	Solyc01g066910.3.1	Solyc01g066910.3.1.1	101252520	EntrezGene	DEPENDENT	-	-	-
Solyc01g066940.3	Solyc01g066940.3.1	Solyc01g066940.3.1	101252023	EntrezGene	DEPENDENT	-	-	-
Solyc01g066950.1	Solyc01g066950.1.1	Solyc01g066950.1.1.1	101251718	EntrezGene	DEPENDENT	-	-	-
Solyc01g067000.3	Solyc01g067000.3.1	Solyc01g067000.3.1.1	101256625	EntrezGene	DEPENDENT	-	-	-
Solyc01g067030.2	Solyc01g067030.2.1	Solyc01g067030.2.1.1	101256035	EntrezGene	DEPENDENT	-	-	-
Solyc01g067040.2	Solyc01g067040.2.1	Solyc01g067040.2.1	104647540	EntrezGene	DEPENDENT	-	-	-
Solyc01g067070.3	Solyc01g067070.3.1	Solyc01g067070.3.1	101250334	EntrezGene	DEPENDENT	-	-	-
Solyc01g067130.3	Solyc01g067130.3.1	Solyc01g067130.3.1.1	101249009	EntrezGene	DEPENDENT	-	-	-
Solyc01g067280.3	Solyc01g067280.3.1	Solyc01g067280.3.1	101248131	EntrezGene	DEPENDENT	-	-	-
Solyc01g067300.3	Solyc01g067300.3.1	Solyc01g067300.3.1	101247363	EntrezGene	DEPENDENT	-	-	-
Solyc01g067290.2	Solyc01g067290.2.1	Solyc01g067290.2.1.1	101247061	EntrezGene	DEPENDENT	-	-	-
Solyc01g067360.3	Solyc01g067360.3.1	Solyc01g067360.3.1	101246466	EntrezGene	DEPENDENT	-	-	-
Solyc01g067370.3	Solyc01g067370.3.1	Solyc01g067370.3.1	543717	EntrezGene	DEPENDENT	-	-	-
Solyc01g067400.3	Solyc01g067400.3.1	Solyc01g067400.3.1	101245581	EntrezGene	DEPENDENT	-	-	-
Solyc01g067460.2	Solyc01g067460.2.1	Solyc01g067460.2.1.1	101244989	EntrezGene	DEPENDENT	-	-	-
Solyc01g067490.3	Solyc01g067490.3.1	Solyc01g067490.3.1	101244411	EntrezGene	DEPENDENT	-	-	-
Solyc01g067500.3	Solyc01g067500.3.1	Solyc01g067500.3.1	101244115	EntrezGene	DEPENDENT	-	-	-
Solyc01g067520.3	Solyc01g067520.3.1	Solyc01g067520.3.1	101249758	EntrezGene	DEPENDENT	-	-	-
Solyc01g067530.3	Solyc01g067530.3.1	Solyc01g067530.3.1	101268794	EntrezGene	DEPENDENT	-	-	-
Solyc01g067550.3	Solyc01g067550.3.1	Solyc01g067550.3.1	101268508	EntrezGene	DEPENDENT	-	-	-
Solyc01g067620.3	Solyc01g067620.3.1	Solyc01g067620.3.1	101266862	EntrezGene	DEPENDENT	-	-	-
Solyc01g067640.3	Solyc01g067640.3.1	Solyc01g067640.3.1	101266261	EntrezGene	DEPENDENT	-	-	-
Solyc01g067650.2	Solyc01g067650.2.1	Solyc01g067650.2.1	101265958	EntrezGene	DEPENDENT	-	-	-
Solyc01g067660.3	Solyc01g067660.3.1	Solyc01g067660.3.1	543804	EntrezGene	DEPENDENT	-	-	-
Solyc01g067710.3	Solyc01g067710.3.1	Solyc01g067710.3.1	778350	EntrezGene	DEPENDENT	-	-	-
Solyc01g067730.3	Solyc01g067730.3.1	Solyc01g067730.3.1	101264756	EntrezGene	DEPENDENT	-	-	-
Solyc01g067740.3	Solyc01g067740.3.1	Solyc01g067740.3.1	544054	EntrezGene	DEPENDENT	-	-	-
Solyc01g067750.3	Solyc01g067750.3.1	Solyc01g067750.3.1	543548	EntrezGene	DEPENDENT	-	-	-
Solyc09g064400.2	Solyc09g064400.2.1	Solyc09g064400.2.1.1	3950381	EntrezGene	DEPENDENT	-	-	-
Solyc01g067780.1	Solyc01g067780.1.1	Solyc01g067780.1.1.1	101248043	EntrezGene	DEPENDENT	-	-	-
Solyc01g067820.3	Solyc01g067820.3.1	Solyc01g067820.3.1	101264058	EntrezGene	DEPENDENT	-	-	-
Solyc01g067830.3	Solyc01g067830.3.1	Solyc01g067830.3.1	101263748	EntrezGene	DEPENDENT	-	-	-
Solyc01g067900.3	Solyc01g067900.3.1	Solyc01g067900.3.1.1	101263243	EntrezGene	DEPENDENT	-	-	-
Solyc01g068050.3	Solyc01g068050.3.1	Solyc01g068050.3.1	101261447	EntrezGene	DEPENDENT	-	-	-
Solyc01g068070.3	Solyc01g068070.3.1	Solyc01g068070.3.1	101246276	EntrezGene	DEPENDENT	-	-	-
Solyc01g068100.3	Solyc01g068100.3.1	Solyc01g068100.3.1	101260569	EntrezGene	DEPENDENT	-	-	-
Solyc01g068130.3	Solyc01g068130.3.1	Solyc01g068130.3.1	101260262	EntrezGene	DEPENDENT	-	-	-
Solyc01g068140.3	Solyc01g068140.3.1	Solyc01g068140.3.1	101259192	EntrezGene	DEPENDENT	-	-	-
Solyc01g068150.3	Solyc01g068150.3.1	Solyc01g068150.3.1	101259480	EntrezGene	DEPENDENT	-	-	-
Solyc01g068170.3	Solyc01g068170.3.1	Solyc01g068170.3.1	104647318	EntrezGene	DEPENDENT	-	-	-
Solyc01g068210.3	Solyc01g068210.3.1	Solyc01g068210.3.1	101257803	EntrezGene	DEPENDENT	-	-	-
Solyc01g068240.3	Solyc01g068240.3.1	Solyc01g068240.3.1	101257506	EntrezGene	DEPENDENT	-	-	-
Solyc01g068250.2	Solyc01g068250.2.1	Solyc01g068250.2.1.1	101257208	EntrezGene	DEPENDENT	-	-	-
Solyc01g068270.3	Solyc01g068270.3.1	Solyc01g068270.3.1	101256623	EntrezGene	DEPENDENT	-	-	-
Solyc01g068280.3	Solyc01g068280.3.1	Solyc01g068280.3.1	101245692	EntrezGene	DEPENDENT	-	-	-
Solyc01g068290.3	Solyc01g068290.3.1	Solyc01g068290.3.1	101256323	EntrezGene	DEPENDENT	-	-	-
Solyc01g068480.3	Solyc01g068480.3.1	Solyc01g068480.3.1	101244224	EntrezGene	DEPENDENT	-	-	-
Solyc01g068490.3	Solyc01g068490.3.1	Solyc01g068490.3.1	101243926	EntrezGene	DEPENDENT	-	-	-
Solyc01g068530.3	Solyc01g068530.3.1	Solyc01g068530.3.1.1	101253316	EntrezGene	DEPENDENT	-	-	-
Solyc01g068540.3	Solyc01g068540.3.1	Solyc01g068540.3.1	101243635	EntrezGene	DEPENDENT	-	-	-
Solyc01g068545.1	Solyc01g068545.1.1	Solyc01g068545.1.1	101253019	EntrezGene	DEPENDENT	-	-	-
Solyc01g068640.3	Solyc01g068640.3.1	Solyc01g068640.3.1	101251319	EntrezGene	DEPENDENT	-	-	-
Solyc01g079080.3	Solyc01g079080.3.1	Solyc01g079080.3.1	101266559	EntrezGene	DEPENDENT	-	-	-
Solyc01g079100.3	Solyc01g079100.3.1	Solyc01g079100.3.1	101260264	EntrezGene	DEPENDENT	-	-	-
Solyc01g079110.3	Solyc01g079110.3.1	Solyc01g079110.3.1.1	101260571	EntrezGene	DEPENDENT	-	-	-
Solyc01g079130.2	Solyc01g079130.2.1	Solyc01g079130.2.1	101266864	EntrezGene	DEPENDENT	-	-	-
Solyc01g079170.3	Solyc01g079170.3.1	Solyc01g079170.3.1	101261450	EntrezGene	DEPENDENT	-	-	-
Solyc01g079180.3	Solyc01g079180.3.1	Solyc01g079180.3.1	101261743	EntrezGene	DEPENDENT	-	-	-
Solyc01g079200.3	Solyc01g079200.3.1	Solyc01g079200.3.1	100134888	EntrezGene	DEPENDENT	-	-	-
Solyc01g079220.3	Solyc01g079220.3.1	Solyc01g079220.3.1	101262349	EntrezGene	DEPENDENT	-	-	-
Solyc01g079250.3	Solyc01g079250.3.1	Solyc01g079250.3.1	101263245	EntrezGene	DEPENDENT	-	-	-
Solyc01g079260.3	Solyc01g079260.3.1	Solyc01g079260.3.1	101263542	EntrezGene	DEPENDENT	-	-	-
Solyc01g079310.3	Solyc01g079310.3.1	Solyc01g079310.3.1	101264151	EntrezGene	DEPENDENT	-	-	-
Solyc01g079330.3	Solyc01g079330.3.1	Solyc01g079330.3.1	101264757	EntrezGene	DEPENDENT	-	-	-
Solyc01g079340.3	Solyc01g079340.3.1	Solyc01g079340.3.1	101265066	EntrezGene	DEPENDENT	-	-	-
Solyc01g079350.3	Solyc01g079350.3.1	Solyc01g079350.3.1	101265365	EntrezGene	DEPENDENT	-	-	-
Solyc01g079380.1	Solyc01g079380.1.1	Solyc01g079380.1.1.1	101268315	EntrezGene	DEPENDENT	-	-	-
Solyc01g079400.3	Solyc01g079400.3.1	Solyc01g079400.3.1	101266450	EntrezGene	DEPENDENT	-	-	-
Solyc01g079410.3	Solyc01g079410.3.1	Solyc01g079410.3.1	101266754	EntrezGene	DEPENDENT	-	-	-
Solyc01g079460.2	Solyc01g079460.2.1	Solyc01g079460.2.1	101268610	EntrezGene	DEPENDENT	-	-	-
Solyc01g079470.3	Solyc01g079470.3.1	Solyc01g079470.3.1.1	101268314	EntrezGene	DEPENDENT	-	-	-
Solyc01g079480.3	Solyc01g079480.3.1	Solyc01g079480.3.1.1	543618	EntrezGene	DEPENDENT	-	-	-
Solyc01g079507.1	Solyc01g079507.1.1	Solyc01g079507.1.1	101243636	EntrezGene	DEPENDENT	-	-	-
Solyc01g079530.3	Solyc01g079530.3.1	Solyc01g079530.3.1	101244523	EntrezGene	DEPENDENT	-	-	-
Solyc01g079540.3	Solyc01g079540.3.1	Solyc01g079540.3.1	101244805	EntrezGene	DEPENDENT	-	-	-
Solyc01g079550.2	Solyc01g079550.2.1	Solyc01g079550.2.1.1	101245093	EntrezGene	DEPENDENT	-	-	-
Solyc01g079560.3	Solyc01g079560.3.1	Solyc01g079560.3.1	101243637	EntrezGene	DEPENDENT	-	-	-
Solyc01g079570.3	Solyc01g079570.3.1	Solyc01g079570.3.1	101055559	EntrezGene	DEPENDENT	-	-	-
Solyc01g079580.3	Solyc01g079580.3.1	Solyc01g079580.3.1	101245693	EntrezGene	DEPENDENT	-	-	-
Solyc01g079590.3	Solyc01g079590.3.1	Solyc01g079590.3.1	101245986	EntrezGene	DEPENDENT	-	-	-
Solyc01g079610.3	Solyc01g079610.3.1	Solyc01g079610.3.1	101246562	EntrezGene	DEPENDENT	-	-	-
Solyc01g079620.3	Solyc01g079620.3.1	Solyc01g079620.3.1	100191123	EntrezGene	DEPENDENT	-	-	-
Solyc01g079650.3	Solyc01g079650.3.1	Solyc01g079650.3.1	101247459	EntrezGene	DEPENDENT	-	-	-
Solyc01g079660.2	Solyc01g079660.2.1	Solyc01g079660.2.1.1	101247750	EntrezGene	DEPENDENT	-	-	-
Solyc01g079670.2	Solyc01g079670.2.1	Solyc01g079670.2.1.1	101244226	EntrezGene	DEPENDENT	-	-	-
Solyc01g079680.3	Solyc01g079680.3.1	Solyc01g079680.3.1.1	101248044	EntrezGene	DEPENDENT	-	-	-
Solyc01g079710.3	Solyc01g079710.3.1	Solyc01g079710.3.1	101249013	EntrezGene	DEPENDENT	-	-	-
Solyc01g079750.3	Solyc01g079750.3.1	Solyc01g079750.3.1	101249577	EntrezGene	DEPENDENT	-	-	-
Solyc01g079760.3	Solyc01g079760.3.1	Solyc01g079760.3.1	101249855	EntrezGene	DEPENDENT	-	-	-
Solyc01g079780.3	Solyc01g079780.3.1	Solyc01g079780.3.1	101250442	EntrezGene	DEPENDENT	-	-	-
Solyc01g079790.3	Solyc01g079790.3.1	Solyc01g079790.3.1	544039	EntrezGene	DEPENDENT	-	-	-
Solyc01g079800.3	Solyc01g079800.3.1	Solyc01g079800.3.1	101250731	EntrezGene	DEPENDENT	-	-	-
Solyc01g079820.3	Solyc01g079820.3.1	Solyc01g079820.3.1	101251323	EntrezGene	DEPENDENT	-	-	-
Solyc01g079840.3	Solyc01g079840.3.1	Solyc01g079840.3.1	101252115	EntrezGene	DEPENDENT	-	-	-
Solyc01g079850.3	Solyc01g079850.3.1	Solyc01g079850.3.1	101252430	EntrezGene	DEPENDENT	-	-	-
Solyc01g079860.3	Solyc01g079860.3.1	Solyc01g079860.3.1	101252921	EntrezGene	DEPENDENT	-	-	-
Solyc01g079880.3	Solyc01g079880.3.1	Solyc01g079880.3.1	101253225	EntrezGene	DEPENDENT	-	-	-
Solyc01g079890.3	Solyc01g079890.3.1	Solyc01g079890.3.1	101244806	EntrezGene	DEPENDENT	-	-	-
Solyc01g079940.3	Solyc01g079940.3.1	Solyc01g079940.3.1	101253826	EntrezGene	DEPENDENT	-	-	-
Solyc01g079960.2	Solyc01g079960.2.1	Solyc01g079960.2.1.1	101254728	EntrezGene	DEPENDENT	-	-	-
Solyc01g079970.2	Solyc01g079970.2.1	Solyc01g079970.2.1.1	101255029	EntrezGene	DEPENDENT	-	-	-
Solyc01g080000.1	Solyc01g080000.1.1	Solyc01g080000.1.1.1	101246563	EntrezGene	DEPENDENT	-	-	-
Solyc01g080010.2	Solyc01g080010.2.1	Solyc01g080010.2.1.1	543853	EntrezGene	DEPENDENT	-	-	-
Solyc01g080020.2	Solyc01g080020.2.1	Solyc01g080020.2.1.1	101255625	EntrezGene	DEPENDENT	-	-	-
Solyc01g080040.3	Solyc01g080040.3.1	Solyc01g080040.3.1	101256215	EntrezGene	DEPENDENT	-	-	-
Solyc01g080050.3	Solyc01g080050.3.1	Solyc01g080050.3.1	101246861	EntrezGene	DEPENDENT	-	-	-
Solyc01g080100.3	Solyc01g080100.3.1	Solyc01g080100.3.1.1	101257299	EntrezGene	DEPENDENT	-	-	-
Solyc01g080110.3	Solyc01g080110.3.1	Solyc01g080110.3.1	101257596	EntrezGene	DEPENDENT	-	-	-
Solyc01g080120.2	Solyc01g080120.2.1	Solyc01g080120.2.1.1	101257893	EntrezGene	DEPENDENT	-	-	-
Solyc01g080140.3	Solyc01g080140.3.1	Solyc01g080140.3.1	101258695	EntrezGene	DEPENDENT	-	-	-
Solyc01g080150.3	Solyc01g080150.3.1	Solyc01g080150.3.1.1	101259193	EntrezGene	DEPENDENT	-	-	-
Solyc01g080160.3	Solyc01g080160.3.1	Solyc01g080160.3.1	101259481	EntrezGene	DEPENDENT	-	-	-
Solyc01g080170.3	Solyc01g080170.3.1	Solyc01g080170.3.1	101259975	EntrezGene	DEPENDENT	-	-	-
Solyc01g080200.3	Solyc01g080200.3.1	Solyc01g080200.3.1	101260265	EntrezGene	DEPENDENT	-	-	-
Solyc01g080190.3	Solyc01g080190.3.1	Solyc01g080190.3.1.1	101260572	EntrezGene	DEPENDENT	-	-	-
Solyc01g080210.3	Solyc01g080210.3.1	Solyc01g080210.3.1	101261156	EntrezGene	DEPENDENT	-	-	-
Solyc01g080220.3	Solyc01g080220.3.1	Solyc01g080220.3.1	101261451	EntrezGene	DEPENDENT	-	-	-
